CSID,CaseMasterID,csdate,cstype,PolicePersonID
2457,2827,2024-02-02 21:19:00,A,932
2458,2828,2025-03-31 15:38:00,A,1114
2459,2829,2021-04-29 16:49:00,A,1154
2460,2830,2023-09-06 18:22:00,B,961
2461,2831,2023-09-05 00:54:00,A,1007
2462,2832,2025-05-31 21:30:00,A,857
2463,2833,2024-02-01 23:50:00,A,736
2464,2834,2022-03-11 12:48:00,A,793
2465,2835,2025-04-01 01:39:00,C,1068
2466,2837,2026-02-03 11:38:00,A,1005
2467,2838,2026-05-20 10:06:00,A,1167
2468,2839,2024-03-17 17:12:00,C,1059
2469,2840,2022-03-12 14:43:00,A,968
2470,2841,2025-04-19 16:51:00,A,802
2471,2842,2025-03-08 00:40:00,A,743
2472,2843,2023-07-09 00:23:00,A,872
2473,2844,2023-10-08 02:21:00,A,758
2474,2845,2025-02-11 16:31:00,A,937
2475,2846,2023-08-01 18:52:00,A,1090
2476,2847,2024-01-24 04:51:00,B,876
2477,2848,2025-10-09 20:24:00,A,1384
2478,2849,2025-12-13 03:07:00,C,1184
2479,2850,2023-11-25 19:34:00,A,761
2480,2852,2026-07-16 00:00:00,A,762
2481,2853,2023-02-19 09:04:00,A,1196
2482,2854,2026-07-11 00:00:00,C,732
2483,2855,2022-11-04 03:37:00,B,1003
2484,2856,2021-12-20 08:41:00,A,1134
2485,2857,2025-11-24 08:12:00,A,1111
2486,2858,2025-07-26 23:21:00,A,955
2487,2860,2023-10-21 02:51:00,A,742
2488,2861,2022-04-14 01:22:00,A,1113
2489,2862,2023-04-23 19:47:00,A,1656
2490,2863,2022-07-31 04:17:00,B,820
2491,2864,2024-12-05 15:32:00,A,911
2492,2865,2023-01-09 07:01:00,A,1156
2493,2866,2024-10-19 06:34:00,A,865
2494,2867,2023-03-01 21:43:00,A,886
2495,2868,2026-07-14 00:00:00,A,900
2496,2870,2024-06-05 14:07:00,A,1081
2497,2872,2024-01-20 11:22:00,A,1558
2498,2873,2022-05-01 02:37:00,A,1616
2499,2874,2024-03-03 23:48:00,B,1091
2500,2875,2023-06-01 23:15:00,A,929
2501,2876,2026-05-14 04:28:00,A,703
2502,2877,2021-08-09 07:18:00,C,1574
2503,2878,2026-04-17 15:42:00,A,1084
2504,2879,2023-04-08 06:31:00,A,1106
2505,2880,2026-05-25 07:28:00,A,1702
2506,2881,2025-05-01 20:15:00,A,1375
2507,2882,2024-11-10 10:44:00,B,1142
2508,2883,2025-06-09 22:39:00,A,1697
2509,2884,2026-06-10 06:58:00,A,1173
2510,2885,2026-04-15 17:13:00,C,713
2511,2887,2022-05-20 04:02:00,A,967
2512,2888,2023-10-30 03:01:00,A,1124
2513,2889,2021-10-18 08:17:00,A,789
2514,2890,2026-05-17 19:24:00,C,858
2515,2891,2026-07-06 12:28:00,A,1503
2516,2892,2021-12-19 12:11:00,A,991
2517,2893,2022-11-09 17:48:00,A,1088
2518,2894,2022-01-13 19:48:00,A,717
2519,2895,2021-09-28 18:13:00,A,1411
2520,2896,2024-07-02 19:27:00,A,718
2521,2897,2026-06-04 03:35:00,A,797
2522,2898,2023-04-30 21:18:00,C,1124
2523,2899,2026-02-15 08:10:00,A,1011
2524,2901,2023-02-16 07:08:00,B,790
2525,2902,2025-01-29 07:49:00,A,1457
2526,2903,2025-05-08 12:02:00,A,976
2527,2904,2025-01-28 19:00:00,A,1177
2528,2905,2026-03-19 21:20:00,A,1469
2529,2907,2021-04-01 00:29:00,A,1156
2530,2908,2023-04-16 15:40:00,A,963
2531,2910,2025-07-22 08:57:00,C,933
2532,2911,2023-07-31 02:28:00,A,900
2533,2912,2025-01-13 15:08:00,A,1137
2534,2913,2021-12-21 04:55:00,B,1092
2535,2914,2023-12-01 05:43:00,A,883
2536,2915,2026-07-20 00:00:00,A,1067
2537,2916,2025-04-23 08:01:00,A,913
2538,2917,2025-07-06 01:38:00,A,930
2539,2918,2024-12-05 16:04:00,A,878
2540,2919,2024-05-08 18:23:00,A,797
2541,2920,2026-01-20 00:20:00,A,1450
2542,2921,2022-09-26 10:26:00,A,1010
2543,2922,2025-10-27 05:23:00,A,1246
2544,2923,2024-04-21 04:58:00,A,972
2545,2926,2024-01-11 22:49:00,A,698
2546,2927,2022-02-20 12:53:00,A,1299
2547,2928,2024-09-17 04:24:00,A,997
2548,2929,2026-01-03 18:32:00,A,970
2549,2930,2025-08-06 03:54:00,A,1465
2550,2931,2023-05-15 16:28:00,A,1200
2551,2932,2024-04-26 18:18:00,A,1304
2552,2933,2024-03-19 07:29:00,A,792
2553,2934,2023-12-11 03:44:00,A,901
2554,2935,2024-11-26 02:22:00,B,1177
2555,2936,2024-09-09 20:30:00,A,865
2556,2938,2024-07-23 04:59:00,A,906
2557,2939,2022-07-26 13:43:00,A,1656
2558,2940,2026-04-01 10:20:00,A,992
2559,2941,2022-02-11 13:32:00,A,993
2560,2942,2022-09-13 05:56:00,C,1107
2561,2943,2026-07-12 00:00:00,A,864
2562,2944,2024-01-07 04:55:00,A,1056
2563,2945,2026-03-24 02:08:00,A,978
2564,2946,2024-04-25 11:08:00,A,864
2565,2947,2024-10-27 10:57:00,A,1029
2566,2948,2026-07-20 00:00:00,A,1247
2567,2949,2023-08-22 13:40:00,B,1163
2568,2950,2023-10-23 13:18:00,A,1063
2569,2951,2024-11-24 18:58:00,A,1683
2570,2952,2024-06-27 00:37:00,A,1143
2571,2953,2025-12-25 14:11:00,A,933
2572,2954,2023-12-18 08:49:00,A,888
2573,2955,2022-07-20 16:57:00,A,1428
2574,2956,2024-10-23 13:18:00,A,903
2575,2957,2025-11-24 01:52:00,A,686
2576,2958,2025-03-25 08:36:00,A,1122
2577,2959,2023-11-04 08:31:00,A,1151
2578,2960,2023-09-12 05:18:00,A,1686
2579,2962,2023-11-25 21:17:00,A,1136
2580,2963,2025-09-27 17:53:00,C,1471
2581,2965,2026-01-29 17:34:00,A,1049
2582,2966,2023-05-07 00:23:00,A,1105
2583,2967,2022-12-06 18:27:00,A,854
2584,2968,2022-05-09 03:45:00,A,694
2585,2969,2024-01-28 13:31:00,A,833
2586,2970,2022-06-21 21:07:00,A,863
2587,2971,2023-06-28 23:50:00,A,1178
2588,2972,2025-12-16 08:29:00,A,755
2589,2973,2025-01-17 21:49:00,A,973
2590,2974,2023-05-14 13:06:00,A,1179
2591,2975,2022-03-06 17:42:00,A,683
2592,2976,2025-01-01 18:24:00,A,1017
2593,2977,2021-04-29 08:30:00,A,1136
2594,2978,2023-10-02 04:12:00,B,812
2595,2979,2021-10-20 23:47:00,A,890
2596,2980,2024-08-04 15:35:00,A,1400
2597,2981,2021-10-19 19:24:00,A,1333
2598,2982,2023-12-24 20:22:00,A,858
2599,2983,2026-06-04 07:56:00,A,1097
2600,2984,2025-04-08 15:50:00,A,1070
2601,2985,2026-04-05 07:07:00,A,959
2602,2986,2023-03-19 14:20:00,A,958
2603,2987,2023-10-27 10:42:00,A,694
2604,2988,2023-02-21 12:45:00,C,758
2605,2989,2023-02-02 15:38:00,C,1361
2606,2991,2025-01-01 00:18:00,A,902
2607,2992,2023-08-09 01:35:00,C,1663
2608,2993,2026-06-08 10:26:00,A,1123
2609,2994,2022-06-05 01:17:00,A,1180
2610,2995,2024-02-04 10:40:00,A,1358
2611,2996,2026-01-30 05:34:00,A,890
2612,2997,2024-04-21 03:39:00,A,1081
2613,2998,2022-09-19 23:01:00,A,995
2614,2999,2025-01-02 22:21:00,A,977
2615,3000,2023-07-06 16:13:00,A,717
2616,3001,2024-04-02 05:53:00,A,1299
2617,3002,2024-09-12 05:58:00,C,771
2618,3003,2026-03-25 06:35:00,A,890
2619,3004,2025-02-20 16:06:00,A,1052
2620,3005,2023-09-02 15:02:00,A,957
2621,3006,2022-03-09 22:15:00,A,766
2622,3007,2025-06-14 03:52:00,A,1340
2623,3009,2023-02-23 08:55:00,A,800
2624,3010,2024-06-09 16:46:00,A,1410
2625,3011,2025-10-25 17:38:00,A,787
2626,3012,2022-11-12 18:50:00,A,1361
2627,3013,2025-08-03 10:27:00,A,1108
2628,3014,2024-05-15 09:17:00,A,1587
2629,3015,2024-08-07 15:24:00,A,1068
2630,3016,2026-05-15 07:26:00,A,906
2631,3017,2021-10-09 16:15:00,A,914
2632,3018,2024-07-11 23:25:00,A,1677
2633,3019,2021-12-18 22:06:00,A,1265
2634,3020,2024-09-10 07:28:00,A,1111
2635,3021,2023-06-05 03:41:00,C,1662
2636,3022,2025-08-24 03:35:00,A,889
2637,3023,2023-10-23 15:37:00,A,1044
2638,3024,2024-03-18 16:46:00,B,907
2639,3025,2025-01-13 01:49:00,A,971
2640,3026,2025-03-17 04:02:00,A,1045
2641,3027,2021-09-27 19:26:00,A,811
2642,3028,2022-03-30 15:34:00,A,894
2643,3029,2025-07-21 20:15:00,C,1419
2644,3030,2022-10-27 23:46:00,A,1247
2645,3031,2026-04-12 13:44:00,C,1181
2646,3033,2022-04-06 23:07:00,A,1158
2647,3034,2021-11-01 03:02:00,A,1201
2648,3035,2021-05-01 04:47:00,A,895
2649,3036,2024-03-29 00:18:00,A,956
2650,3037,2024-02-15 21:17:00,A,764
2651,3038,2025-03-31 11:36:00,B,809
2652,3039,2023-03-21 19:45:00,A,1139
2653,3040,2023-12-30 08:30:00,A,858
2654,3041,2024-09-16 04:10:00,A,916
2655,3043,2021-09-04 15:00:00,A,903
2656,3044,2024-04-20 00:19:00,C,1155
2657,3045,2021-09-04 22:06:00,A,793
2658,3047,2022-01-07 05:04:00,A,892
2659,3048,2025-01-11 07:22:00,A,1082
2660,3050,2024-04-23 08:18:00,A,872
2661,3051,2021-07-22 12:59:00,A,1407
2662,3052,2023-12-22 20:42:00,A,852
2663,3053,2025-09-24 08:11:00,A,1087
2664,3054,2025-02-11 04:51:00,A,978
2665,3055,2025-06-23 08:51:00,A,1092
2666,3057,2023-06-08 15:13:00,A,831
2667,3058,2026-01-30 06:05:00,A,798
2668,3060,2026-04-05 10:04:00,A,1204
2669,3061,2026-02-06 14:27:00,A,1317
2670,3062,2023-06-11 17:25:00,A,989
2671,3063,2025-02-03 22:30:00,A,1098
2672,3064,2023-02-02 19:53:00,A,1053
2673,3065,2023-05-27 20:53:00,A,931
2674,3067,2024-01-19 15:44:00,B,1174
2675,3068,2022-05-25 17:57:00,A,1140
2676,3070,2023-08-11 14:49:00,A,1179
2677,3071,2023-06-01 06:39:00,A,691
2678,3072,2022-09-20 11:11:00,A,1113
2679,3073,2025-07-17 11:33:00,A,1434
2680,3074,2024-11-01 10:06:00,A,1174
2681,3075,2024-02-05 08:02:00,A,1422
2682,3076,2024-01-10 15:25:00,C,929
2683,3077,2023-02-12 01:36:00,A,829
2684,3078,2025-11-28 15:38:00,A,991
2685,3079,2022-11-16 20:48:00,A,859
2686,3080,2025-08-16 01:23:00,A,1134
2687,3081,2021-05-29 05:55:00,A,924
2688,3082,2023-01-14 03:03:00,A,740
2689,3083,2022-02-27 17:17:00,A,967
2690,3084,2024-08-20 23:01:00,B,1560
2691,3085,2025-02-18 22:10:00,A,1047
2692,3086,2024-01-02 11:33:00,A,790
2693,3087,2023-03-29 21:03:00,A,1343
2694,3088,2022-04-29 16:09:00,A,1367
2695,3090,2022-11-27 06:44:00,A,837
2696,3091,2021-10-30 20:47:00,A,955
2697,3092,2022-08-16 14:36:00,A,899
2698,3093,2025-08-20 14:05:00,A,923
2699,3094,2023-01-10 10:37:00,A,953
2700,3095,2025-07-16 05:50:00,A,1177
2701,3096,2022-12-05 23:15:00,A,1491
2702,3097,2023-08-28 20:57:00,A,999
2703,3098,2022-08-14 12:45:00,A,1148
2704,3099,2021-05-05 04:36:00,B,816
2705,3100,2025-11-06 06:11:00,A,697
2706,3101,2023-01-10 14:16:00,A,800
2707,3102,2023-06-03 20:33:00,A,1012
2708,3103,2025-11-04 21:53:00,C,1074
2709,3104,2025-12-02 18:24:00,B,868
2710,3106,2025-10-26 11:41:00,A,722
2711,3107,2026-03-09 06:21:00,A,1155
2712,3109,2022-12-18 08:05:00,A,791
2713,3110,2024-12-12 14:16:00,A,1144
2714,3111,2022-01-19 15:08:00,A,905
2715,3112,2022-10-05 11:36:00,A,893
2716,3113,2026-02-12 03:40:00,A,1088
2717,3114,2022-08-27 00:10:00,A,970
2718,3115,2025-06-16 05:58:00,A,1045
2719,3116,2022-12-16 14:34:00,A,1026
2720,3117,2022-10-24 18:36:00,A,730
2721,3118,2023-01-25 15:53:00,A,958
2722,3119,2021-03-29 21:25:00,A,833
2723,3120,2022-12-09 16:06:00,A,1116
2724,3121,2022-02-23 08:36:00,A,1331
2725,3122,2024-07-16 09:56:00,A,907
2726,3123,2025-11-24 16:12:00,B,957
2727,3124,2022-11-19 02:19:00,A,930
2728,3125,2023-12-17 14:25:00,A,801
2729,3126,2025-05-24 05:19:00,C,902
2730,3127,2022-11-14 07:54:00,B,958
2731,3128,2025-08-07 17:54:00,B,1061
2732,3129,2026-01-29 11:06:00,A,1151
2733,3130,2024-06-26 12:44:00,A,911
2734,3131,2024-01-29 22:15:00,A,861
2735,3132,2022-07-31 10:48:00,A,791
2736,3133,2024-05-09 21:46:00,C,1030
2737,3134,2022-10-06 17:04:00,A,892
2738,3135,2022-08-12 07:56:00,A,1248
2739,3136,2023-07-11 11:23:00,A,738
2740,3137,2024-01-16 12:58:00,A,956
2741,3138,2022-11-23 04:31:00,A,1359
2742,3139,2026-07-15 00:00:00,C,904
2743,3140,2025-04-08 12:43:00,A,793
2744,3142,2025-03-27 05:10:00,A,1030
2745,3143,2025-07-22 03:29:00,A,997
2746,3144,2024-07-26 12:51:00,A,1301
2747,3145,2025-10-07 04:36:00,A,709
2748,3146,2021-10-07 21:25:00,A,847
2749,3147,2022-04-09 09:27:00,A,1160
2750,3148,2024-08-26 14:32:00,C,688
2751,3149,2022-12-09 22:21:00,A,792
2752,3150,2025-05-13 12:55:00,C,684
2753,3151,2023-05-25 10:59:00,A,1068
2754,3152,2026-04-21 14:27:00,A,972
2755,3153,2024-05-22 01:07:00,A,905
2756,3154,2025-09-27 11:16:00,A,893
2757,3155,2024-08-24 09:49:00,A,820
2758,3156,2026-02-05 00:28:00,A,804
2759,3157,2025-09-24 01:38:00,A,1118
2760,3158,2026-07-19 00:00:00,C,1055
2761,3159,2025-07-16 23:09:00,A,1623
2762,3160,2022-06-13 22:39:00,A,1173
2763,3161,2023-09-06 23:52:00,A,1071
2764,3162,2023-06-23 11:02:00,A,787
2765,3163,2023-09-04 03:24:00,A,933
2766,3164,2022-02-01 02:21:00,A,870
2767,3166,2026-07-19 00:00:00,C,932
2768,3167,2022-09-24 06:36:00,C,947
2769,3168,2024-04-21 07:44:00,A,733
2770,3169,2023-11-29 15:13:00,A,1150
2771,3170,2022-11-20 16:42:00,B,683
2772,3173,2025-11-22 05:43:00,A,845
2773,3174,2024-04-27 13:42:00,A,1447
2774,3175,2025-03-12 14:38:00,A,1154
2775,3177,2024-12-06 10:14:00,B,1652
2776,3178,2026-04-23 23:45:00,A,1012
2777,3179,2023-10-05 12:30:00,A,1091
2778,3181,2023-03-04 10:22:00,A,915
2779,3182,2023-07-27 23:31:00,A,1110
2780,3184,2025-09-25 12:02:00,A,933
2781,3185,2024-12-30 20:31:00,A,837
2782,3186,2022-06-22 16:23:00,A,728
2783,3187,2024-07-07 10:28:00,A,860
2784,3189,2025-09-23 19:22:00,A,1131
2785,3190,2022-02-13 00:48:00,A,1129
2786,3191,2025-01-15 17:08:00,A,1655
2787,3192,2023-01-04 03:06:00,C,772
2788,3193,2021-08-12 05:55:00,A,703
2789,3194,2021-11-04 23:25:00,A,1388
2790,3195,2023-05-18 19:17:00,A,717
2791,3196,2026-04-28 20:06:00,C,711
2792,3197,2023-08-31 10:32:00,A,699
2793,3198,2026-07-13 00:00:00,A,833
2794,3199,2025-03-19 05:25:00,A,1240
2795,3200,2026-07-13 00:00:00,A,1618
2796,3201,2026-07-11 00:00:00,A,1252
2797,3202,2022-10-04 19:14:00,A,856
2798,3203,2023-11-08 16:05:00,A,1403
2799,3204,2023-03-15 18:40:00,A,894
2800,3205,2026-01-27 11:01:00,A,793
2801,3206,2024-09-13 05:29:00,A,1029
2802,3208,2024-10-31 07:11:00,A,1151
2803,3209,2025-12-26 09:04:00,A,1125
2804,3210,2022-01-28 14:29:00,A,1231
2805,3211,2022-05-30 05:29:00,A,1168
2806,3212,2024-11-07 10:55:00,C,910
2807,3213,2023-03-08 23:02:00,A,699
2808,3217,2025-02-24 15:55:00,A,1107
2809,3219,2023-12-28 22:34:00,C,1135
2810,3220,2025-06-23 19:41:00,B,963
2811,3221,2025-07-01 01:18:00,A,1150
2812,3222,2022-03-17 23:49:00,B,1104
2813,3223,2025-05-01 20:28:00,A,932
2814,3224,2025-05-10 03:09:00,A,931
2815,3225,2026-02-03 23:10:00,A,969
2816,3226,2022-01-15 10:09:00,C,1178
2817,3227,2024-04-19 20:44:00,B,1033
2818,3228,2023-05-05 22:31:00,A,1400
2819,3229,2022-11-26 10:50:00,C,1107
2820,3230,2025-10-24 18:17:00,B,866
2821,3231,2022-11-07 07:56:00,A,1149
2822,3232,2024-11-02 22:18:00,A,902
2823,3233,2021-11-17 15:45:00,A,793
2824,3234,2025-11-13 04:47:00,B,840
2825,3235,2022-12-14 08:40:00,A,1249
2826,3236,2024-04-25 18:19:00,C,714
2827,3238,2021-04-17 08:23:00,C,1362
2828,3239,2024-12-09 19:57:00,A,795
2829,3240,2022-11-26 20:09:00,A,1108
2830,3241,2024-04-18 15:41:00,A,1270
2831,3242,2026-07-02 15:11:00,C,1031
2832,3243,2024-01-07 10:14:00,A,959
2833,3244,2024-05-05 04:17:00,A,1143
2834,3245,2023-03-24 11:31:00,A,854
2835,3246,2025-08-11 20:58:00,A,898
2836,3247,2021-12-24 16:57:00,A,1280
2837,3248,2024-07-05 11:42:00,A,934
2838,3249,2025-01-14 02:17:00,A,883
2839,3250,2024-11-01 23:34:00,A,888
2840,3251,2022-11-20 07:15:00,A,1148
2841,3252,2024-08-04 05:44:00,A,1260
2842,3253,2024-08-13 05:02:00,A,1401
2843,3254,2024-08-06 02:47:00,C,823
2844,3255,2025-08-23 04:33:00,A,687
2845,3258,2025-08-24 07:15:00,A,1299
2846,3259,2022-12-11 01:20:00,A,1187
2847,3260,2022-10-27 06:30:00,A,1247
2848,3261,2025-11-03 18:13:00,C,1253
2849,3263,2026-01-14 00:37:00,A,893
2850,3264,2022-12-16 20:12:00,A,917
2851,3265,2024-10-20 19:48:00,A,793
2852,3266,2023-08-11 08:31:00,A,685
2853,3267,2022-01-28 15:32:00,A,931
2854,3268,2022-03-22 07:21:00,A,863
2855,3269,2022-06-19 16:19:00,A,1031
2856,3270,2026-05-27 00:20:00,A,785
2857,3271,2022-12-16 05:04:00,A,784
2858,3272,2026-03-23 10:40:00,A,1176
2859,3273,2024-07-08 06:49:00,A,986
2860,3274,2026-06-10 10:49:00,A,807
2861,3275,2026-05-11 21:19:00,C,1047
2862,3276,2024-02-26 06:49:00,A,1070
2863,3277,2022-09-01 05:39:00,A,1205
2864,3279,2022-03-18 19:50:00,A,718
2865,3280,2022-11-23 08:14:00,A,1138
2866,3281,2022-11-20 04:19:00,A,939
2867,3282,2025-08-11 23:20:00,A,690
2868,3283,2022-10-23 00:48:00,A,826
2869,3284,2026-01-15 11:41:00,A,685
2870,3285,2025-01-22 08:01:00,A,958
2871,3286,2025-01-07 11:01:00,A,1106
2872,3287,2022-05-26 12:20:00,A,942
2873,3288,2026-02-01 16:28:00,A,760
2874,3289,2025-01-13 07:10:00,A,783
2875,3291,2023-06-24 01:49:00,A,1274
2876,3292,2026-02-23 22:31:00,A,1147
2877,3294,2023-05-13 03:03:00,A,729
2878,3295,2021-03-01 11:28:00,A,1106
2879,3296,2025-10-17 10:49:00,C,1011
2880,3297,2024-02-01 04:37:00,A,988
2881,3298,2023-07-07 10:36:00,C,1639
2882,3299,2024-08-21 09:44:00,B,1005
2883,3300,2023-10-31 22:45:00,A,1001
2884,3301,2024-03-01 11:57:00,A,1132
2885,3302,2021-04-15 07:29:00,A,1130
2886,3303,2021-12-07 21:45:00,A,1367
2887,3304,2023-07-05 03:41:00,A,949
2888,3305,2024-12-02 15:51:00,C,929
2889,3306,2022-08-17 11:01:00,A,1252
2890,3307,2022-07-13 16:55:00,A,977
2891,3308,2022-10-04 20:04:00,A,1235
2892,3309,2021-06-12 02:35:00,A,1104
2893,3310,2023-08-23 02:36:00,A,1107
2894,3311,2023-05-09 06:48:00,A,888
2895,3312,2026-07-18 00:00:00,B,960
2896,3313,2021-11-04 20:36:00,A,960
2897,3314,2025-11-02 13:56:00,A,1246
2898,3315,2025-08-11 09:00:00,A,990
2899,3316,2024-07-11 13:09:00,A,845
2900,3317,2022-08-08 18:43:00,A,1161
2901,3318,2024-12-28 18:59:00,A,903
2902,3320,2024-06-10 22:55:00,A,1114
2903,3321,2022-08-13 03:01:00,A,963
2904,3322,2022-11-24 01:49:00,A,1447
2905,3323,2024-07-16 10:59:00,A,901
2906,3324,2021-04-14 06:19:00,A,1044
2907,3325,2023-01-26 06:49:00,A,1161
2908,3326,2022-09-12 03:53:00,A,1171
2909,3327,2026-07-14 00:00:00,C,683
2910,3328,2023-11-27 12:12:00,A,901
2911,3329,2023-10-03 05:32:00,A,1153
2912,3330,2022-11-26 03:10:00,A,1159
2913,3331,2025-03-04 23:20:00,A,995
2914,3332,2021-09-27 02:51:00,A,1080
2915,3334,2021-09-30 14:01:00,A,1125
2916,3336,2022-02-04 13:25:00,C,1168
2917,3338,2025-11-21 13:54:00,A,1115
2918,3339,2023-11-06 22:05:00,A,854
2919,3340,2021-07-16 23:41:00,A,698
2920,3341,2026-03-22 07:11:00,A,1656
2921,3342,2024-05-14 04:08:00,A,1046
2922,3343,2022-04-02 01:38:00,A,1053
2923,3344,2021-07-23 13:52:00,A,768
2924,3345,2022-01-22 05:59:00,A,1055
2925,3346,2026-07-19 00:00:00,A,910
2926,3347,2023-11-20 09:25:00,A,1130
2927,3348,2025-09-14 08:39:00,A,1469
2928,3349,2026-07-13 00:00:00,A,1144
2929,3350,2024-04-02 17:24:00,A,984
2930,3351,2024-12-15 05:10:00,A,1209
2931,3352,2022-07-09 02:26:00,A,929
2932,3353,2021-02-21 17:28:00,A,900
2933,3354,2022-01-12 20:00:00,A,879
2934,3355,2022-11-19 10:42:00,A,963
2935,3356,2024-10-15 19:42:00,A,723
2936,3357,2021-11-07 18:12:00,A,685
2937,3358,2024-11-18 04:51:00,A,998
2938,3359,2021-12-31 12:18:00,C,933
2939,3360,2023-07-17 07:16:00,A,1248
2940,3361,2022-03-06 14:42:00,A,721
2941,3363,2022-06-11 18:56:00,C,845
2942,3364,2022-05-02 21:09:00,A,884
2943,3365,2026-07-14 00:00:00,A,934
2944,3366,2021-10-29 20:02:00,A,924
2945,3368,2024-09-27 10:00:00,A,1132
2946,3369,2021-11-03 18:25:00,A,905
2947,3370,2023-06-29 14:39:00,A,931
2948,3371,2026-03-21 16:59:00,A,880
2949,3372,2023-07-13 05:16:00,A,1603
2950,3374,2023-10-22 21:06:00,A,969
2951,3375,2025-03-13 08:04:00,A,1170
2952,3376,2025-03-06 03:14:00,A,785
2953,3377,2025-11-16 03:35:00,C,860
2954,3378,2024-02-13 13:35:00,A,1057
2955,3379,2025-12-05 16:11:00,A,1051
2956,3380,2026-07-17 00:00:00,A,898
2957,3381,2021-10-21 23:22:00,A,906
2958,3382,2024-01-20 16:03:00,A,1357
2959,3383,2021-12-27 17:14:00,A,942
2960,3384,2025-09-11 20:40:00,A,1153
2961,3385,2025-01-29 22:09:00,C,1013
2962,3386,2026-01-22 08:03:00,A,772
2963,3387,2022-12-21 16:26:00,A,731
2964,3388,2024-11-05 00:04:00,A,947
2965,3389,2023-11-02 21:19:00,A,715
2966,3390,2022-03-16 01:48:00,C,1140
2967,3391,2026-02-02 15:52:00,A,1205
2968,3392,2025-08-15 07:25:00,A,1074
2969,3393,2024-09-26 12:37:00,A,1646
2970,3394,2025-06-11 08:08:00,A,1002
2971,3395,2026-04-19 23:37:00,A,993
2972,3396,2025-10-03 10:00:00,A,1057
2973,3397,2021-11-29 16:06:00,A,907
2974,3398,2025-07-30 03:34:00,A,971
2975,3399,2021-12-16 23:21:00,A,1401
2976,3400,2025-12-27 08:07:00,A,1416
2977,3402,2025-10-06 18:10:00,B,1046
2978,3403,2023-08-23 23:38:00,C,1061
2979,3404,2021-09-13 21:31:00,A,1107
2980,3405,2024-10-23 08:53:00,A,824
2981,3406,2025-11-12 20:32:00,A,1139
2982,3407,2025-06-27 02:00:00,B,786
2983,3408,2025-09-11 15:15:00,A,884
2984,3409,2022-07-28 03:49:00,A,763
2985,3410,2022-08-29 18:24:00,A,1185
2986,3411,2024-06-02 19:06:00,A,1057
2987,3412,2026-06-09 03:48:00,C,795
2988,3413,2025-03-11 13:52:00,A,1116
2989,3415,2022-08-05 01:22:00,A,1317
2990,3416,2022-01-09 12:52:00,A,793
2991,3417,2025-12-04 00:13:00,A,859
2992,3418,2024-07-02 09:58:00,A,817
2993,3419,2022-05-09 23:29:00,A,1106
2994,3420,2021-08-27 07:17:00,A,731
2995,3421,2024-01-10 10:29:00,A,1395
2996,3422,2024-11-10 06:35:00,A,1108
2997,3423,2023-01-27 23:25:00,A,1115
2998,3424,2024-04-04 02:21:00,A,960
2999,3425,2022-05-25 23:51:00,A,1059
3000,3426,2024-08-06 02:40:00,A,1171
3001,3427,2026-07-18 00:00:00,A,1046
3002,3428,2025-05-19 10:51:00,A,1079
3003,3431,2025-12-14 05:10:00,A,903
3004,3432,2026-05-06 18:19:00,A,774
3005,3434,2021-09-01 17:11:00,A,1020
3006,3435,2022-05-17 02:12:00,A,794
3007,3436,2022-12-01 12:54:00,A,988
3008,3437,2026-01-23 10:34:00,A,1593
3009,3438,2022-03-18 23:52:00,C,857
3010,3439,2023-06-20 02:20:00,A,823
3011,3440,2026-02-11 21:17:00,A,1032
3012,3441,2022-03-04 22:14:00,A,911
3013,3442,2022-08-12 04:00:00,A,891
3014,3443,2026-02-02 00:54:00,C,952
3015,3444,2026-01-20 18:12:00,A,961
3016,3445,2024-02-26 16:37:00,A,1150
3017,3446,2024-01-14 23:16:00,A,903
3018,3447,2021-11-02 08:27:00,A,903
3019,3449,2021-12-22 17:22:00,A,1547
3020,3450,2025-03-29 04:20:00,A,791
3021,3451,2024-10-08 16:45:00,A,836
3022,3452,2026-07-11 00:00:00,B,832
3023,3453,2024-04-17 17:52:00,A,769
3024,3454,2023-04-21 18:53:00,C,992
3025,3455,2026-01-08 02:10:00,A,1083
3026,3456,2021-10-18 17:41:00,C,898
3027,3457,2024-03-28 02:43:00,C,969
3028,3458,2023-06-11 23:17:00,A,959
3029,3459,2026-03-17 15:27:00,A,840
3030,3460,2022-09-10 04:25:00,A,736
3031,3461,2023-11-25 09:21:00,A,769
3032,3462,2021-10-19 16:26:00,A,1007
3033,3463,2025-08-05 00:39:00,A,866
3034,3464,2024-08-04 11:37:00,A,1467
3035,3465,2023-12-02 13:46:00,A,1095
3036,3466,2026-06-25 07:38:00,A,1474
3037,3467,2022-12-08 23:07:00,A,792
3038,3468,2024-06-17 12:36:00,A,1155
3039,3469,2026-02-04 22:30:00,A,862
3040,3470,2023-07-08 05:06:00,A,857
3041,3471,2022-01-17 15:05:00,A,974
3042,3472,2025-03-24 06:14:00,A,761
3043,3473,2026-02-15 03:33:00,A,959
3044,3474,2025-10-14 01:35:00,C,1156
3045,3475,2025-08-20 03:10:00,B,1032
3046,3476,2024-09-14 12:19:00,A,898
3047,3477,2026-04-07 18:36:00,A,977
3048,3478,2026-05-18 19:31:00,B,1136
3049,3479,2026-05-06 11:06:00,A,1669
3050,3480,2025-09-11 22:54:00,A,831
3051,3481,2024-12-03 14:01:00,A,859
