PoliceStationID,CrimeMinorHeadID,period,case_count,heinous_count,resolution_rate
98,40,2022-01-01,0,0,0.0
98,40,2022-02-01,0,0,0.0
98,40,2022-03-01,0,0,0.0
98,40,2022-04-01,0,0,0.0
98,40,2022-05-01,1,0,1.0
98,40,2022-06-01,0,0,0.0
98,40,2022-07-01,0,0,0.0
98,40,2022-08-01,0,0,0.0
98,40,2022-09-01,0,0,0.0
98,40,2022-10-01,0,0,0.0
98,40,2022-11-01,0,0,0.0
98,40,2022-12-01,0,0,0.0
98,40,2023-01-01,0,0,0.0
98,40,2023-02-01,0,0,0.0
98,40,2023-03-01,0,0,0.0
98,40,2023-04-01,0,0,0.0
98,40,2023-05-01,0,0,0.0
98,40,2023-06-01,0,0,0.0
98,40,2023-07-01,0,0,0.0
98,40,2023-08-01,0,0,0.0
98,40,2023-09-01,0,0,0.0
98,40,2023-10-01,0,0,0.0
98,40,2023-11-01,0,0,0.0
98,40,2023-12-01,0,0,0.0
98,40,2024-01-01,0,0,0.0
98,40,2024-02-01,0,0,0.0
98,40,2024-03-01,0,0,0.0
98,40,2024-04-01,0,0,0.0
98,40,2024-05-01,0,0,0.0
98,40,2024-06-01,0,0,0.0
98,40,2024-07-01,0,0,0.0
98,40,2024-08-01,0,0,0.0
98,40,2024-09-01,0,0,0.0
98,40,2024-10-01,0,0,0.0
98,40,2024-11-01,0,0,0.0
98,40,2024-12-01,0,0,0.0
98,40,2025-01-01,0,0,0.0
98,40,2025-02-01,0,0,0.0
98,40,2025-03-01,0,0,0.0
98,40,2025-04-01,1,0,1.0
98,40,2025-05-01,0,0,0.0
98,40,2025-06-01,0,0,0.0
98,40,2025-07-01,0,0,0.0
98,40,2025-08-01,0,0,0.0
98,40,2025-09-01,0,0,0.0
98,40,2025-10-01,0,0,0.0
98,40,2025-11-01,0,0,0.0
98,40,2025-12-01,0,0,0.0
98,40,2026-01-01,0,0,0.0
98,40,2026-02-01,0,0,0.0
98,40,2026-03-01,0,0,0.0
98,40,2026-04-01,0,0,0.0
98,40,2026-05-01,0,0,0.0
98,40,2026-06-01,0,0,0.0
98,40,2026-07-01,0,0,0.0
98,41,2020-12-01,0,0,0.0
98,41,2021-01-01,0,0,0.0
98,41,2021-02-01,0,0,0.0
98,41,2021-03-01,0,0,0.0
98,41,2021-04-01,0,0,0.0
98,41,2021-05-01,0,0,0.0
98,41,2021-06-01,0,0,0.0
98,41,2021-07-01,0,0,0.0
98,41,2021-08-01,0,0,0.0
98,41,2021-09-01,0,0,0.0
98,41,2021-10-01,0,0,0.0
98,41,2021-11-01,0,0,0.0
98,41,2021-12-01,0,0,0.0
98,41,2022-01-01,0,0,0.0
98,41,2022-02-01,0,0,0.0
98,41,2022-03-01,0,0,0.0
98,41,2022-04-01,0,0,0.0
98,41,2022-05-01,0,0,0.0
98,41,2022-06-01,1,0,1.0
98,41,2022-07-01,0,0,0.0
98,41,2022-08-01,0,0,0.0
98,41,2022-09-01,0,0,0.0
98,41,2022-10-01,0,0,0.0
98,41,2022-11-01,0,0,0.0
98,41,2022-12-01,0,0,0.0
98,41,2023-01-01,0,0,0.0
98,41,2023-02-01,0,0,0.0
98,41,2023-03-01,0,0,0.0
98,41,2023-04-01,0,0,0.0
98,41,2023-05-01,0,0,0.0
98,41,2023-06-01,0,0,0.0
98,41,2023-07-01,0,0,0.0
98,41,2023-08-01,0,0,0.0
98,41,2023-09-01,0,0,0.0
98,41,2023-10-01,0,0,0.0
98,41,2023-11-01,0,0,0.0
98,41,2023-12-01,0,0,0.0
98,41,2024-01-01,0,0,0.0
98,41,2024-02-01,0,0,0.0
98,41,2024-03-01,0,0,0.0
98,41,2024-04-01,0,0,0.0
98,41,2024-05-01,0,0,0.0
98,41,2024-06-01,0,0,0.0
98,41,2024-07-01,0,0,0.0
98,41,2024-08-01,0,0,0.0
98,41,2024-09-01,0,0,0.0
98,41,2024-10-01,0,0,0.0
98,41,2024-11-01,0,0,0.0
98,41,2024-12-01,0,0,0.0
98,41,2025-01-01,0,0,0.0
98,41,2025-02-01,0,0,0.0
98,41,2025-03-01,0,0,0.0
98,41,2025-04-01,0,0,0.0
98,41,2025-05-01,0,0,0.0
98,41,2025-06-01,0,0,0.0
98,41,2025-07-01,0,0,0.0
98,41,2025-08-01,0,0,0.0
98,41,2025-09-01,0,0,0.0
98,41,2025-10-01,0,0,0.0
98,41,2025-11-01,0,0,0.0
98,41,2025-12-01,0,0,0.0
98,41,2026-01-01,0,0,0.0
98,41,2026-02-01,0,0,0.0
98,41,2026-03-01,0,0,0.0
98,41,2026-04-01,0,0,0.0
98,41,2026-05-01,0,0,0.0
98,41,2026-06-01,0,0,0.0
98,41,2026-07-01,0,0,0.0
98,42,2020-12-01,0,0,0.0
98,42,2021-01-01,0,0,0.0
98,42,2021-02-01,0,0,0.0
98,42,2021-03-01,0,0,0.0
98,42,2021-04-01,0,0,0.0
98,42,2021-05-01,0,0,0.0
98,42,2021-06-01,0,0,0.0
98,42,2021-07-01,0,0,0.0
98,42,2021-08-01,0,0,0.0
98,42,2021-09-01,0,0,0.0
98,42,2021-10-01,0,0,0.0
98,42,2021-11-01,0,0,0.0
98,42,2021-12-01,0,0,0.0
98,42,2022-01-01,0,0,0.0
98,42,2022-02-01,0,0,0.0
98,42,2022-03-01,0,0,0.0
98,42,2022-04-01,0,0,0.0
98,42,2022-05-01,0,0,0.0
98,42,2022-06-01,0,0,0.0
98,42,2022-07-01,0,0,0.0
98,42,2022-08-01,0,0,0.0
98,42,2022-09-01,0,0,0.0
98,42,2022-10-01,0,0,0.0
98,42,2022-11-01,0,0,0.0
98,42,2022-12-01,0,0,0.0
98,42,2023-01-01,0,0,0.0
98,42,2023-02-01,0,0,0.0
98,42,2023-03-01,1,0,1.0
98,42,2023-04-01,0,0,0.0
98,42,2023-05-01,0,0,0.0
98,42,2023-06-01,0,0,0.0
98,42,2023-07-01,0,0,0.0
98,42,2023-08-01,0,0,0.0
98,42,2023-09-01,0,0,0.0
98,42,2023-10-01,0,0,0.0
98,42,2023-11-01,0,0,0.0
98,42,2023-12-01,0,0,0.0
98,42,2024-01-01,0,0,0.0
98,42,2024-02-01,0,0,0.0
98,42,2024-03-01,0,0,0.0
98,42,2024-04-01,0,0,0.0
98,42,2024-05-01,0,0,0.0
98,42,2024-06-01,0,0,0.0
98,42,2024-07-01,0,0,0.0
98,42,2024-08-01,0,0,0.0
98,42,2024-09-01,0,0,0.0
98,42,2024-10-01,0,0,0.0
98,42,2024-11-01,0,0,0.0
98,42,2024-12-01,0,0,0.0
98,42,2025-01-01,1,0,0.0
98,42,2025-02-01,0,0,0.0
98,42,2025-03-01,0,0,0.0
98,42,2025-04-01,0,0,0.0
98,42,2025-05-01,0,0,0.0
98,42,2025-06-01,0,0,0.0
98,42,2025-07-01,0,0,0.0
98,42,2025-08-01,0,0,0.0
98,42,2025-09-01,0,0,0.0
98,42,2025-10-01,0,0,0.0
98,42,2025-11-01,0,0,0.0
98,42,2025-12-01,0,0,0.0
98,42,2026-01-01,0,0,0.0
98,42,2026-02-01,0,0,0.0
98,42,2026-03-01,0,0,0.0
98,42,2026-04-01,0,0,0.0
98,42,2026-05-01,0,0,0.0
98,42,2026-06-01,0,0,0.0
98,42,2026-07-01,0,0,0.0
98,43,2020-12-01,0,0,0.0
98,43,2021-01-01,0,0,0.0
98,43,2021-02-01,0,0,0.0
98,43,2021-03-01,0,0,0.0
98,43,2021-04-01,0,0,0.0
98,43,2021-05-01,0,0,0.0
98,43,2021-06-01,0,0,0.0
98,43,2021-07-01,0,0,0.0
98,43,2021-08-01,0,0,0.0
98,43,2021-09-01,0,0,0.0
98,43,2021-10-01,0,0,0.0
98,43,2021-11-01,0,0,0.0
98,43,2021-12-01,0,0,0.0
98,43,2022-01-01,0,0,0.0
98,43,2022-02-01,0,0,0.0
98,43,2022-03-01,0,0,0.0
98,43,2022-04-01,0,0,0.0
98,43,2022-05-01,0,0,0.0
98,43,2022-06-01,0,0,0.0
98,43,2022-07-01,0,0,0.0
98,43,2022-08-01,0,0,0.0
98,43,2022-09-01,0,0,0.0
98,43,2022-10-01,0,0,0.0
98,43,2022-11-01,0,0,0.0
98,43,2022-12-01,1,0,0.0
98,43,2023-01-01,0,0,0.0
98,43,2023-02-01,0,0,0.0
98,43,2023-03-01,0,0,0.0
98,43,2023-04-01,0,0,0.0
98,43,2023-05-01,0,0,0.0
98,43,2023-06-01,0,0,0.0
98,43,2023-07-01,0,0,0.0
98,43,2023-08-01,0,0,0.0
98,43,2023-09-01,0,0,0.0
98,43,2023-10-01,0,0,0.0
98,43,2023-11-01,0,0,0.0
98,43,2023-12-01,0,0,0.0
98,43,2024-01-01,0,0,0.0
98,43,2024-02-01,0,0,0.0
98,43,2024-03-01,0,0,0.0
98,43,2024-04-01,0,0,0.0
98,43,2024-05-01,0,0,0.0
98,43,2024-06-01,0,0,0.0
98,43,2024-07-01,0,0,0.0
98,43,2024-08-01,0,0,0.0
98,43,2024-09-01,0,0,0.0
98,43,2024-10-01,0,0,0.0
98,43,2024-11-01,0,0,0.0
98,43,2024-12-01,0,0,0.0
98,43,2025-01-01,0,0,0.0
98,43,2025-02-01,0,0,0.0
98,43,2025-03-01,0,0,0.0
98,43,2025-04-01,0,0,0.0
98,43,2025-05-01,0,0,0.0
98,43,2025-06-01,0,0,0.0
98,43,2025-07-01,0,0,0.0
98,43,2025-08-01,0,0,0.0
98,43,2025-09-01,0,0,0.0
98,43,2025-10-01,0,0,0.0
98,43,2025-11-01,0,0,0.0
98,43,2025-12-01,0,0,0.0
98,43,2026-01-01,0,0,0.0
98,43,2026-02-01,0,0,0.0
98,43,2026-03-01,0,0,0.0
98,43,2026-04-01,0,0,0.0
98,43,2026-05-01,0,0,0.0
98,43,2026-06-01,0,0,0.0
98,43,2026-07-01,0,0,0.0
98,44,2020-12-01,0,0,0.0
98,44,2021-01-01,0,0,0.0
98,44,2021-02-01,0,0,0.0
98,44,2021-03-01,0,0,0.0
98,44,2021-04-01,0,0,0.0
98,44,2021-05-01,0,0,0.0
98,44,2021-06-01,0,0,0.0
98,44,2021-07-01,1,0,1.0
98,44,2021-08-01,0,0,0.0
98,44,2021-09-01,0,0,0.0
98,44,2021-10-01,0,0,0.0
98,44,2021-11-01,0,0,0.0
98,44,2021-12-01,0,0,0.0
98,44,2022-01-01,0,0,0.0
98,44,2022-02-01,0,0,0.0
98,44,2022-03-01,0,0,0.0
98,44,2022-04-01,0,0,0.0
98,44,2022-05-01,0,0,0.0
98,44,2022-06-01,0,0,0.0
98,44,2022-07-01,0,0,0.0
98,44,2022-08-01,0,0,0.0
98,44,2022-09-01,0,0,0.0
98,44,2022-10-01,0,0,0.0
98,44,2022-11-01,1,0,1.0
98,44,2022-12-01,0,0,0.0
98,44,2023-01-01,0,0,0.0
98,44,2023-02-01,0,0,0.0
98,44,2023-03-01,0,0,0.0
98,44,2023-04-01,0,0,0.0
98,44,2023-05-01,0,0,0.0
98,44,2023-06-01,0,0,0.0
98,44,2023-07-01,0,0,0.0
98,44,2023-08-01,0,0,0.0
98,44,2023-09-01,0,0,0.0
98,44,2023-10-01,1,0,1.0
98,44,2023-11-01,0,0,0.0
98,44,2023-12-01,0,0,0.0
98,44,2024-01-01,0,0,0.0
98,44,2024-02-01,0,0,0.0
98,44,2024-03-01,0,0,0.0
98,44,2024-04-01,0,0,0.0
98,44,2024-05-01,0,0,0.0
98,44,2024-06-01,0,0,0.0
98,44,2024-07-01,0,0,0.0
98,44,2024-08-01,0,0,0.0
98,44,2024-09-01,0,0,0.0
98,44,2024-10-01,0,0,0.0
98,44,2024-11-01,0,0,0.0
98,44,2024-12-01,0,0,0.0
98,44,2025-01-01,0,0,0.0
98,44,2025-02-01,0,0,0.0
98,44,2025-03-01,0,0,0.0
98,44,2025-04-01,0,0,0.0
98,44,2025-05-01,0,0,0.0
98,44,2025-06-01,0,0,0.0
98,44,2025-07-01,0,0,0.0
98,44,2025-08-01,0,0,0.0
98,44,2025-09-01,0,0,0.0
98,44,2025-10-01,0,0,0.0
98,44,2025-11-01,0,0,0.0
98,44,2025-12-01,0,0,0.0
98,44,2026-01-01,0,0,0.0
98,44,2026-02-01,0,0,0.0
98,44,2026-03-01,0,0,0.0
98,44,2026-04-01,0,0,0.0
98,44,2026-05-01,0,0,0.0
98,44,2026-06-01,0,0,0.0
98,44,2026-07-01,0,0,0.0
98,45,2020-12-01,0,0,0.0
98,45,2021-01-01,0,0,0.0
98,45,2021-02-01,0,0,0.0
98,45,2021-03-01,0,0,0.0
98,45,2021-04-01,0,0,0.0
98,45,2021-05-01,0,0,0.0
98,45,2021-06-01,0,0,0.0
98,45,2021-07-01,0,0,0.0
98,45,2021-08-01,0,0,0.0
98,45,2021-09-01,0,0,0.0
98,45,2021-10-01,0,0,0.0
98,45,2021-11-01,0,0,0.0
98,45,2021-12-01,0,0,0.0
98,45,2022-01-01,0,0,0.0
98,45,2022-02-01,0,0,0.0
98,45,2022-03-01,0,0,0.0
98,45,2022-04-01,0,0,0.0
98,45,2022-05-01,0,0,0.0
98,45,2022-06-01,0,0,0.0
98,45,2022-07-01,0,0,0.0
98,45,2022-08-01,0,0,0.0
98,45,2022-09-01,0,0,0.0
98,45,2022-10-01,0,0,0.0
98,45,2022-11-01,0,0,0.0
98,45,2022-12-01,0,0,0.0
98,45,2023-01-01,0,0,0.0
98,45,2023-02-01,0,0,0.0
98,45,2023-03-01,0,0,0.0
98,45,2023-04-01,0,0,0.0
98,45,2023-05-01,0,0,0.0
98,45,2023-06-01,0,0,0.0
98,45,2023-07-01,0,0,0.0
98,45,2023-08-01,0,0,0.0
98,45,2023-09-01,0,0,0.0
98,45,2023-10-01,0,0,0.0
98,45,2023-11-01,0,0,0.0
98,45,2023-12-01,0,0,0.0
98,45,2024-01-01,0,0,0.0
98,45,2024-02-01,0,0,0.0
98,45,2024-03-01,0,0,0.0
98,45,2024-04-01,1,0,0.0
98,45,2024-05-01,0,0,0.0
98,45,2024-06-01,0,0,0.0
98,45,2024-07-01,0,0,0.0
98,45,2024-08-01,0,0,0.0
98,45,2024-09-01,0,0,0.0
98,45,2024-10-01,0,0,0.0
98,45,2024-11-01,0,0,0.0
98,45,2024-12-01,0,0,0.0
98,45,2025-01-01,0,0,0.0
98,45,2025-02-01,0,0,0.0
98,45,2025-03-01,0,0,0.0
98,45,2025-04-01,0,0,0.0
98,45,2025-05-01,0,0,0.0
98,45,2025-06-01,0,0,0.0
98,45,2025-07-01,0,0,0.0
98,45,2025-08-01,0,0,0.0
98,45,2025-09-01,0,0,0.0
98,45,2025-10-01,0,0,0.0
98,45,2025-11-01,0,0,0.0
98,45,2025-12-01,0,0,0.0
98,45,2026-01-01,0,0,0.0
98,45,2026-02-01,0,0,0.0
98,45,2026-03-01,0,0,0.0
98,45,2026-04-01,0,0,0.0
98,45,2026-05-01,0,0,0.0
98,45,2026-06-01,0,0,0.0
98,45,2026-07-01,0,0,0.0
98,46,2020-12-01,0,0,0.0
98,46,2021-01-01,0,0,0.0
98,46,2021-02-01,0,0,0.0
98,46,2021-03-01,0,0,0.0
98,46,2021-04-01,0,0,0.0
98,46,2021-05-01,0,0,0.0
98,46,2021-06-01,0,0,0.0
98,46,2021-07-01,0,0,0.0
98,46,2021-08-01,0,0,0.0
98,46,2021-09-01,0,0,0.0
98,46,2021-10-01,0,0,0.0
98,46,2021-11-01,0,0,0.0
98,46,2021-12-01,0,0,0.0
98,46,2022-01-01,0,0,0.0
98,46,2022-02-01,0,0,0.0
98,46,2022-03-01,0,0,0.0
98,46,2022-04-01,0,0,0.0
98,46,2022-05-01,0,0,0.0
98,46,2022-06-01,0,0,0.0
98,46,2022-07-01,0,0,0.0
98,46,2022-08-01,0,0,0.0
98,46,2022-09-01,0,0,0.0
98,46,2022-10-01,0,0,0.0
98,46,2022-11-01,0,0,0.0
98,46,2022-12-01,0,0,0.0
98,46,2023-01-01,0,0,0.0
98,46,2023-02-01,0,0,0.0
98,46,2023-03-01,0,0,0.0
98,46,2023-04-01,0,0,0.0
98,46,2023-05-01,0,0,0.0
98,46,2023-06-01,0,0,0.0
98,46,2023-07-01,0,0,0.0
98,46,2023-08-01,0,0,0.0
98,46,2023-09-01,0,0,0.0
98,46,2023-10-01,0,0,0.0
98,46,2023-11-01,0,0,0.0
98,46,2023-12-01,0,0,0.0
98,46,2024-01-01,0,0,0.0
98,46,2024-02-01,0,0,0.0
98,46,2024-03-01,0,0,0.0
98,46,2024-04-01,0,0,0.0
98,46,2024-05-01,0,0,0.0
98,46,2024-06-01,0,0,0.0
98,46,2024-07-01,0,0,0.0
98,46,2024-08-01,0,0,0.0
98,46,2024-09-01,0,0,0.0
98,46,2024-10-01,0,0,0.0
98,46,2024-11-01,0,0,0.0
98,46,2024-12-01,0,0,0.0
98,46,2025-01-01,0,0,0.0
98,46,2025-02-01,0,0,0.0
98,46,2025-03-01,0,0,0.0
98,46,2025-04-01,0,0,0.0
98,46,2025-05-01,0,0,0.0
98,46,2025-06-01,0,0,0.0
98,46,2025-07-01,0,0,0.0
98,46,2025-08-01,0,0,0.0
98,46,2025-09-01,0,0,0.0
98,46,2025-10-01,0,0,0.0
98,46,2025-11-01,0,0,0.0
98,46,2025-12-01,0,0,0.0
98,46,2026-01-01,0,0,0.0
98,46,2026-02-01,0,0,0.0
98,46,2026-03-01,0,0,0.0
98,46,2026-04-01,0,0,0.0
98,46,2026-05-01,0,0,0.0
98,46,2026-06-01,0,0,0.0
98,46,2026-07-01,0,0,0.0
98,47,2020-12-01,0,0,0.0
98,47,2021-01-01,0,0,0.0
98,47,2021-02-01,1,0,0.0
98,47,2021-03-01,0,0,0.0
98,47,2021-04-01,0,0,0.0
98,47,2021-05-01,0,0,0.0
98,47,2021-06-01,0,0,0.0
98,47,2021-07-01,0,0,0.0
98,47,2021-08-01,0,0,0.0
98,47,2021-09-01,0,0,0.0
98,47,2021-10-01,0,0,0.0
98,47,2021-11-01,0,0,0.0
98,47,2021-12-01,0,0,0.0
98,47,2022-01-01,1,0,1.0
98,47,2022-02-01,0,0,0.0
98,47,2022-03-01,0,0,0.0
98,47,2022-04-01,0,0,0.0
98,47,2022-05-01,0,0,0.0
98,47,2022-06-01,0,0,0.0
98,47,2022-07-01,0,0,0.0
98,47,2022-08-01,0,0,0.0
98,47,2022-09-01,0,0,0.0
98,47,2022-10-01,0,0,0.0
98,47,2022-11-01,1,0,1.0
98,47,2022-12-01,0,0,0.0
98,47,2023-01-01,0,0,0.0
98,47,2023-02-01,0,0,0.0
98,47,2023-03-01,0,0,0.0
98,47,2023-04-01,0,0,0.0
98,47,2023-05-01,0,0,0.0
98,47,2023-06-01,0,0,0.0
98,47,2023-07-01,0,0,0.0
98,47,2023-08-01,0,0,0.0
98,47,2023-09-01,0,0,0.0
98,47,2023-10-01,0,0,0.0
98,47,2023-11-01,0,0,0.0
98,47,2023-12-01,1,0,1.0
98,47,2024-01-01,1,0,1.0
98,47,2024-02-01,0,0,0.0
98,47,2024-03-01,0,0,0.0
98,47,2024-04-01,0,0,0.0
98,47,2024-05-01,0,0,0.0
98,47,2024-06-01,0,0,0.0
98,47,2024-07-01,0,0,0.0
98,47,2024-08-01,0,0,0.0
98,47,2024-09-01,0,0,0.0
98,47,2024-10-01,0,0,0.0
98,47,2024-11-01,0,0,0.0
98,47,2024-12-01,0,0,0.0
98,47,2025-01-01,0,0,0.0
98,47,2025-02-01,0,0,0.0
98,47,2025-03-01,0,0,0.0
98,47,2025-04-01,0,0,0.0
98,47,2025-05-01,0,0,0.0
98,47,2025-06-01,0,0,0.0
98,47,2025-07-01,0,0,0.0
98,47,2025-08-01,0,0,0.0
98,47,2025-09-01,0,0,0.0
98,47,2025-10-01,0,0,0.0
98,47,2025-11-01,0,0,0.0
98,47,2025-12-01,0,0,0.0
98,47,2026-01-01,0,0,0.0
98,47,2026-02-01,0,0,0.0
98,47,2026-03-01,0,0,0.0
98,47,2026-04-01,1,0,0.0
98,47,2026-05-01,0,0,0.0
98,47,2026-06-01,0,0,0.0
98,47,2026-07-01,0,0,0.0
98,48,2020-12-01,0,0,0.0
98,48,2021-01-01,0,0,0.0
98,48,2021-02-01,0,0,0.0
98,48,2021-03-01,0,0,0.0
98,48,2021-04-01,1,0,1.0
98,48,2021-05-01,0,0,0.0
98,48,2021-06-01,0,0,0.0
98,48,2021-07-01,0,0,0.0
98,48,2021-08-01,0,0,0.0
98,48,2021-09-01,0,0,0.0
98,48,2021-10-01,0,0,0.0
98,48,2021-11-01,0,0,0.0
98,48,2021-12-01,0,0,0.0
98,48,2022-01-01,0,0,0.0
98,48,2022-02-01,0,0,0.0
98,48,2022-03-01,0,0,0.0
98,48,2022-04-01,0,0,0.0
98,48,2022-05-01,0,0,0.0
98,48,2022-06-01,0,0,0.0
98,48,2022-07-01,0,0,0.0
98,48,2022-08-01,0,0,0.0
98,48,2022-09-01,0,0,0.0
98,48,2022-10-01,0,0,0.0
98,48,2022-11-01,0,0,0.0
98,48,2022-12-01,0,0,0.0
98,48,2023-01-01,0,0,0.0
98,48,2023-02-01,0,0,0.0
98,48,2023-03-01,0,0,0.0
98,48,2023-04-01,0,0,0.0
98,48,2023-05-01,0,0,0.0
98,48,2023-06-01,0,0,0.0
98,48,2023-07-01,0,0,0.0
98,48,2023-08-01,0,0,0.0
98,48,2023-09-01,0,0,0.0
98,48,2023-10-01,0,0,0.0
98,48,2023-11-01,0,0,0.0
98,48,2023-12-01,0,0,0.0
98,48,2024-01-01,0,0,0.0
98,48,2024-02-01,0,0,0.0
98,48,2024-03-01,0,0,0.0
98,48,2024-04-01,0,0,0.0
98,48,2024-05-01,1,0,1.0
98,48,2024-06-01,0,0,0.0
98,48,2024-07-01,0,0,0.0
98,48,2024-08-01,0,0,0.0
98,48,2024-09-01,0,0,0.0
98,48,2024-10-01,0,0,0.0
98,48,2024-11-01,0,0,0.0
98,48,2024-12-01,0,0,0.0
98,48,2025-01-01,0,0,0.0
98,48,2025-02-01,0,0,0.0
98,48,2025-03-01,0,0,0.0
98,48,2025-04-01,0,0,0.0
98,48,2025-05-01,0,0,0.0
98,48,2025-06-01,0,0,0.0
98,48,2025-07-01,0,0,0.0
98,48,2025-08-01,0,0,0.0
98,48,2025-09-01,0,0,0.0
98,48,2025-10-01,0,0,0.0
98,48,2025-11-01,0,0,0.0
98,48,2025-12-01,1,0,1.0
98,48,2026-01-01,0,0,0.0
98,48,2026-02-01,0,0,0.0
98,48,2026-03-01,0,0,0.0
98,48,2026-04-01,1,0,1.0
98,48,2026-05-01,0,0,0.0
98,48,2026-06-01,0,0,0.0
98,48,2026-07-01,0,0,0.0
98,49,2020-12-01,0,0,0.0
98,49,2021-01-01,0,0,0.0
98,49,2021-02-01,0,0,0.0
98,49,2021-03-01,0,0,0.0
98,49,2021-04-01,0,0,0.0
98,49,2021-05-01,0,0,0.0
98,49,2021-06-01,0,0,0.0
98,49,2021-07-01,0,0,0.0
98,49,2021-08-01,0,0,0.0
98,49,2021-09-01,0,0,0.0
98,49,2021-10-01,0,0,0.0
98,49,2021-11-01,0,0,0.0
98,49,2021-12-01,0,0,0.0
98,49,2022-01-01,0,0,0.0
98,49,2022-02-01,0,0,0.0
98,49,2022-03-01,0,0,0.0
98,49,2022-04-01,0,0,0.0
98,49,2022-05-01,0,0,0.0
98,49,2022-06-01,0,0,0.0
98,49,2022-07-01,0,0,0.0
98,49,2022-08-01,0,0,0.0
98,49,2022-09-01,0,0,0.0
98,49,2022-10-01,0,0,0.0
98,49,2022-11-01,0,0,0.0
98,49,2022-12-01,0,0,0.0
98,49,2023-01-01,0,0,0.0
98,49,2023-02-01,0,0,0.0
98,49,2023-03-01,0,0,0.0
98,49,2023-04-01,0,0,0.0
98,49,2023-05-01,0,0,0.0
98,49,2023-06-01,0,0,0.0
98,49,2023-07-01,0,0,0.0
98,49,2023-08-01,0,0,0.0
98,49,2023-09-01,0,0,0.0
98,49,2023-10-01,0,0,0.0
98,49,2023-11-01,0,0,0.0
98,49,2023-12-01,0,0,0.0
98,49,2024-01-01,0,0,0.0
98,49,2024-02-01,0,0,0.0
98,49,2024-03-01,0,0,0.0
98,49,2024-04-01,0,0,0.0
98,49,2024-05-01,0,0,0.0
98,49,2024-06-01,0,0,0.0
98,49,2024-07-01,0,0,0.0
98,49,2024-08-01,0,0,0.0
98,49,2024-09-01,0,0,0.0
98,49,2024-10-01,1,0,1.0
98,49,2024-11-01,0,0,0.0
98,49,2024-12-01,0,0,0.0
98,49,2025-01-01,0,0,0.0
98,49,2025-02-01,0,0,0.0
98,49,2025-03-01,0,0,0.0
98,49,2025-04-01,0,0,0.0
98,49,2025-05-01,0,0,0.0
98,49,2025-06-01,0,0,0.0
98,49,2025-07-01,0,0,0.0
98,49,2025-08-01,0,0,0.0
98,49,2025-09-01,0,0,0.0
98,49,2025-10-01,1,0,1.0
98,49,2025-11-01,0,0,0.0
98,49,2025-12-01,0,0,0.0
98,49,2026-01-01,0,0,0.0
98,49,2026-02-01,1,0,1.0
98,49,2026-03-01,0,0,0.0
98,49,2026-04-01,0,0,0.0
98,49,2026-05-01,0,0,0.0
98,49,2026-06-01,0,0,0.0
98,49,2026-07-01,0,0,0.0
98,50,2020-12-01,0,0,0.0
98,50,2021-01-01,0,0,0.0
98,50,2021-02-01,0,0,0.0
98,50,2021-03-01,0,0,0.0
98,50,2021-04-01,0,0,0.0
98,50,2021-05-01,0,0,0.0
98,50,2021-06-01,0,0,0.0
98,50,2021-07-01,0,0,0.0
98,50,2021-08-01,0,0,0.0
98,50,2021-09-01,0,0,0.0
98,50,2021-10-01,1,0,1.0
98,50,2021-11-01,0,0,0.0
98,50,2021-12-01,0,0,0.0
98,50,2022-01-01,0,0,0.0
98,50,2022-02-01,0,0,0.0
98,50,2022-03-01,0,0,0.0
98,50,2022-04-01,1,0,1.0
98,50,2022-05-01,0,0,0.0
98,50,2022-06-01,0,0,0.0
98,50,2022-07-01,0,0,0.0
98,50,2022-08-01,0,0,0.0
98,50,2022-09-01,0,0,0.0
98,50,2022-10-01,0,0,0.0
98,50,2022-11-01,0,0,0.0
98,50,2022-12-01,0,0,0.0
98,50,2023-01-01,0,0,0.0
98,50,2023-02-01,0,0,0.0
98,50,2023-03-01,0,0,0.0
98,50,2023-04-01,0,0,0.0
98,50,2023-05-01,0,0,0.0
98,50,2023-06-01,0,0,0.0
98,50,2023-07-01,0,0,0.0
98,50,2023-08-01,0,0,0.0
98,50,2023-09-01,0,0,0.0
98,50,2023-10-01,0,0,0.0
98,50,2023-11-01,0,0,0.0
98,50,2023-12-01,0,0,0.0
98,50,2024-01-01,0,0,0.0
98,50,2024-02-01,0,0,0.0
98,50,2024-03-01,0,0,0.0
98,50,2024-04-01,0,0,0.0
98,50,2024-05-01,0,0,0.0
98,50,2024-06-01,0,0,0.0
98,50,2024-07-01,0,0,0.0
98,50,2024-08-01,0,0,0.0
98,50,2024-09-01,0,0,0.0
98,50,2024-10-01,0,0,0.0
98,50,2024-11-01,1,0,1.0
98,50,2024-12-01,0,0,0.0
98,50,2025-01-01,0,0,0.0
98,50,2025-02-01,0,0,0.0
98,50,2025-03-01,0,0,0.0
98,50,2025-04-01,0,0,0.0
98,50,2025-05-01,0,0,0.0
98,50,2025-06-01,0,0,0.0
98,50,2025-07-01,0,0,0.0
98,50,2025-08-01,1,0,1.0
98,50,2025-09-01,0,0,0.0
98,50,2025-10-01,0,0,0.0
98,50,2025-11-01,0,0,0.0
98,50,2025-12-01,1,0,1.0
98,50,2026-01-01,0,0,0.0
98,50,2026-02-01,0,0,0.0
98,50,2026-03-01,0,0,0.0
98,50,2026-04-01,0,0,0.0
98,50,2026-05-01,0,0,0.0
98,50,2026-06-01,0,0,0.0
